amount_delta,amount_ratio,date_delta_days,merchant_match,currency_match,reference_similarity,candidate_count,payment_id,settlement_id,label
695700.0,2.1489677952105697,0.11092592592592593,1,1,0.6875,4,PAY_B6E89063,SET_EA39B12E,0
1387200.0,3.2909991742361684,3.556979166666667,1,1,0.6875,4,PAY_B6E89063,SET_36A0683A,0
0.0,1.0,7.0,1,1,1.0,4,PAY_CFECBA98,SET_DF6571D8,1
14952400.0,315.12605042016804,5.146516203703704,1,1,0.6875,4,PAY_CFECBA98,SET_628A3BAE,0
1253600.0,27.33613445378151,3.0973842592592593,1,1,0.625,4,PAY_CFECBA98,SET_EA39B12E,0
557900.0,12.720588235294118,5.208310185185185,1,1,0.625,4,PAY_CFECBA98,SET_0469ABEA,0
0.0,1.0,2.0,1,1,1.0,4,PAY_6E5EF7BB,SET_B7C17067,1
778900.0,1.6548129466162254,2.749247685185185,1,1,0.625,4,PAY_6E5EF7BB,SET_54BEA8EA,0
755300.0,0.3650273224043716,1.3775925925925927,1,1,0.625,4,PAY_6E5EF7BB,SET_04D10115,0
151200.0,1.127112232030265,6.465821759259259,1,1,0.6875,4,PAY_6E5EF7BB,SET_DC029F57,0
0.0,1.0,2.0,1,1,1.0,4,PAY_7B5347B5,SET_595E157E,1
1474100.0,0.12723505032563648,6.9809375,1,1,0.6875,4,PAY_7B5347B5,SET_89B61A95,0
807400.0,0.5219656601539372,6.792488425925926,1,1,0.75,4,PAY_7B5347B5,SET_ADD2ABE8,0
1512300.0,0.10461811722912966,6.127002314814815,1,1,0.5625,4,PAY_7B5347B5,SET_2C7FB0F5,0
0.0,1.0,2.0,1,1,1.0,4,PAY_92EC5BFB,SET_C04240CD,1
1926900.0,0.01753938714118187,3.750983796296296,1,1,0.625,4,PAY_92EC5BFB,SET_BBF30BED,0
824900.0,0.579411614745322,3.302789351851852,1,1,0.5625,4,PAY_92EC5BFB,SET_2EDDD03D,0
1100.0,1.0005608524957936,1.209375,1,1,0.6875,4,PAY_92EC5BFB,SET_5707E6F3,0
0.0,1.0,2.0,1,1,1.0,4,PAY_428AB3A3,SET_F16F3FD4,1
333700.0,1.6566312475403384,6.228912037037037,1,1,0.5945945945945946,4,PAY_428AB3A3,SET_A5C15900,0
29491800.0,59.031877213695395,2.127847222222222,1,1,0.5625,4,PAY_428AB3A3,SET_E2B7C6B3,0
621600.0,2.2231404958677685,1.5280671296296295,1,1,0.5625,4,PAY_428AB3A3,SET_0974742E,0
0.0,1.0,2.0,1,1,1.0,4,PAY_853A9106,SET_5AA34AD0,1
618300.0,0.5739975196362133,4.1322222222222225,1,1,0.6875,4,PAY_853A9106,SET_8517547A,0
802900.0,0.446809976574342,6.814965277777778,1,1,0.6875,4,PAY_853A9106,SET_6133C335,0
501800.0,1.3457351522667769,3.541898148148148,1,1,0.625,4,PAY_853A9106,SET_93F19496,0
0.0,1.0,2.0,1,1,1.0,4,PAY_DCCE4910,SET_D424E9D6,1
84000.0,1.1074993601228564,1.1089120370370371,1,1,0.625,4,PAY_DCCE4910,SET_B077505F,0
955300.0,2.2225492705400565,3.3179398148148147,1,1,0.625,4,PAY_DCCE4910,SET_125C0C3D,0
366400.0,0.5310980291783978,5.889155092592593,1,1,0.625,4,PAY_DCCE4910,SET_B9216EFD,0
0.0,1.0,2.0,1,1,1.0,4,PAY_1FA60E42,SET_F431091C,1
70000.0,1.096061479346782,6.345439814814815,1,1,0.625,4,PAY_1FA60E42,SET_070194A3,0
259900.0,0.6433374502538768,3.104490740740741,1,1,0.6875,4,PAY_1FA60E42,SET_02BA483B,0
536900.0,1.7367915465898174,1.4200810185185184,1,1,0.6875,4,PAY_1FA60E42,SET_C096AB60,0
0.0,1.0,2.0,1,1,1.0,4,PAY_849358A9,SET_D74246B1,1
1653300.0,6.833803810868031,6.954837962962963,1,1,0.5625,4,PAY_849358A9,SET_51BADA3C,0
614800.0,3.1693719124911786,2.9797569444444445,1,1,0.625,4,PAY_849358A9,SET_B2AC84E4,0
292200.0,2.031051517290049,2.197395833333333,1,1,0.5625,4,PAY_849358A9,SET_65902F4F,0
0.0,1.0,2.0,1,1,1.0,4,PAY_5AF17ACD,SET_8FC94D0C,1
940400.0,0.25993546863933265,5.535659722222222,1,1,0.625,4,PAY_5AF17ACD,SET_7F28DB53,0
93600.0,0.9263398127016605,1.8513078703703705,1,1,0.6875,4,PAY_5AF17ACD,SET_7A166677,0
1062400.0,0.16392539545132603,1.3083101851851853,1,1,0.6875,4,PAY_5AF17ACD,SET_29B63EE2,0
0.0,1.0,2.0,1,1,1.0,4,PAY_33164C7F,SET_8F47D403,1
969700.0,2.1205223018257455,2.6060648148148147,1,1,0.6875,4,PAY_33164C7F,SET_A536446F,0
438400.0,1.506586549572452,3.696712962962963,1,1,0.625,4,PAY_33164C7F,SET_08226117,0
347300.0,0.5986826900855096,5.896898148148148,1,1,0.625,4,PAY_33164C7F,SET_1E2B0EBE,0
0.0,1.0,2.0,1,1,1.0,4,PAY_97182321,SET_22C342E6,1
690700.0,0.45708221977676466,2.425787037037037,1,1,0.5625,4,PAY_97182321,SET_B723BB4A,0
1163000.0,0.08583556044647069,5.130034722222222,1,1,0.5625,4,PAY_97182321,SET_49A7E72A,0
1031000.0,0.18959283131583085,2.0341435185185186,1,1,0.5625,4,PAY_97182321,SET_9BD6F290,0
0.0,1.0,2.0,1,1,1.0,4,PAY_F51592C5,SET_36B1AF12,1
173800.0,1.8167293233082706,4.876226851851852,1,1,0.6875,4,PAY_F51592C5,SET_945F0EC5,0
1610200.0,8.566729323308271,6.846122685185185,1,1,0.6875,4,PAY_F51592C5,SET_F8142B26,0
125100.0,0.41212406015037595,2.856238425925926,1,1,0.625,4,PAY_F51592C5,SET_B21FBC18,0
0.0,1.0,2.0,1,1,1.0,4,PAY_5713C254,SET_FF5F83E0,1
153100.0,0.8559330008468994,4.310150462962963,1,1,0.625,4,PAY_5713C254,SET_FB8D9134,0
452700.0,1.4259904018067187,0.6863078703703703,1,1,0.6875,4,PAY_5713C254,SET_53FE5284,0
387600.0,0.6352686553119413,5.642361111111111,1,1,0.5405405405405406,4,PAY_5713C254,SET_C86F71E7,0
0.0,1.0,2.0,1,1,1.0,4,PAY_E3849419,SET_26ED34A8,1
302700.0,0.7535818951481602,2.245173611111111,1,1,0.625,4,PAY_E3849419,SET_75B4B2ED,0
619300.0,0.49584825789645065,6.414502314814815,1,1,0.6875,4,PAY_E3849419,SET_4B42BA69,0
877200.0,0.2859003581895148,1.8488194444444443,1,1,0.6875,4,PAY_E3849419,SET_2B935591,0
0.0,1.0,2.0,1,1,1.0,4,PAY_00F04259,SET_A58E33EE,1
223300.0,0.8648468708388815,1.9259375,1,1,0.5625,4,PAY_00F04259,SET_09423624,0
1065800.0,0.3549207117782351,1.6728472222222222,1,1,0.5405405405405406,4,PAY_00F04259,SET_1EB575E7,0
218900.0,1.1324900133155793,2.9377546296296297,1,1,0.625,4,PAY_00F04259,SET_E57E53FF,0
0.0,1.0,2.0,1,1,1.0,4,PAY_00D8B886,SET_6A47802A,1
722900.0,0.4269066117012843,2.158287037037037,1,1,0.43243243243243246,4,PAY_00D8B886,SET_324AD55E,0
252200.0,0.8000634215950532,1.347326388888889,1,1,0.625,4,PAY_00D8B886,SET_89BD6CAA,0
269000.0,0.7867448866338989,3.0232638888888888,1,1,0.625,4,PAY_00D8B886,SET_08A89D21,0
0.0,1.0,2.0,1,1,1.0,4,PAY_88CA5AEE,SET_1C9C3A0C,1
4774900.0,7.585160667494138,2.4376041666666666,1,1,0.625,4,PAY_88CA5AEE,SET_CCB86425,0
430100.0,0.40684043580195833,2.365486111111111,1,1,0.625,4,PAY_88CA5AEE,SET_1BB55A0C,0
826900.0,2.1403944283547096,1.2273263888888888,1,1,0.6875,4,PAY_88CA5AEE,SET_E9E6E85C,0
0.0,1.0,2.0,1,1,1.0,4,PAY_C464A5C3,SET_2E909540,1
447200.0,1.3594277447355732,2.8589930555555556,1,1,0.6875,4,PAY_C464A5C3,SET_726684D6,0
724500.0,1.5823018807265712,6.5946875,1,1,0.625,4,PAY_C464A5C3,SET_0810AB81,0
1094500.0,0.12031827680437229,4.161388888888889,1,1,0.5625,4,PAY_C464A5C3,SET_7DB7B3EE,0
0.0,1.0,2.0,1,1,1.0,4,PAY_48A82560,SET_010E0D68,1
1615600.0,65.88353413654619,2.9964814814814815,1,1,0.625,4,PAY_48A82560,SET_25925AB6,0
1381800.0,56.493975903614455,3.4886689814814815,1,1,0.625,4,PAY_48A82560,SET_0E6C3768,0
59975100.0,2409.6385542168673,0.9243518518518519,1,1,0.5625,4,PAY_48A82560,SET_FEDCA732,0
0.0,1.0,2.0,1,1,1.0,4,PAY_71A250F3,SET_37390960,1
760800.0,2.3827699018538713,2.1525810185185184,1,1,0.625,4,PAY_71A250F3,SET_836ED1E2,0
606600.0,2.1025081788440567,2.9314699074074073,1,1,0.625,4,PAY_71A250F3,SET_DF2BA921,0
223000.0,1.405307161032352,6.324212962962963,1,1,0.5625,4,PAY_71A250F3,SET_0796A03C,0
0.0,1.0,2.0,1,1,1.0,4,PAY_FDFED367,SET_A8307E55,1
647800.0,1.586403548474699,0.42712962962962964,1,1,0.625,4,PAY_FDFED367,SET_6F6A7DCB,0
222700.0,0.7984068072779941,3.727777777777778,1,1,0.625,4,PAY_FDFED367,SET_9AEAC9F7,0
446400.0,1.4040916085815154,2.119016203703704,1,1,0.5625,4,PAY_FDFED367,SET_60EA10F1,0
0.0,1.0,2.0,1,1,1.0,4,PAY_68E0B9BB,SET_87408A13,1
1036800.0,0.07420305384409322,4.26744212962963,1,1,0.625,4,PAY_68E0B9BB,SET_48EBDA42,0
223400.0,0.8005179033842308,2.604814814814815,1,1,0.625,4,PAY_68E0B9BB,SET_E941C1AC,0
174600.0,0.8440932226091615,1.319537037037037,1,1,0.625,4,PAY_68E0B9BB,SET_2397CA32,0
0.0,1.0,2.0,1,1,1.0,4,PAY_0BE33DCE,SET_47F8B7FF,1
861300.0,0.5452721609207539,6.184652777777778,1,1,0.5625,4,PAY_0BE33DCE,SET_9C5971FA,0
27600.0,0.9854284356686553,0.7422569444444445,1,1,0.625,4,PAY_0BE33DCE,SET_FBEE940A,0
1075300.0,0.4322897418298928,0.9364467592592592,1,1,0.5625,4,PAY_0BE33DCE,SET_51CCCC67,0
0.0,1.0,2.0,1,1,1.0,4,PAY_6D92E87D,SET_E941C1AC,1
297800.0,1.33218070273285,0.6926967592592592,1,1,0.5625,4,PAY_6D92E87D,SET_EB923BC7,0
229200.0,1.2556609035136643,2.480486111111111,1,1,0.625,4,PAY_6D92E87D,SET_42F51592,0
470400.0,1.524707194645845,5.469456018518518,1,1,0.625,4,PAY_6D92E87D,SET_371F795F,0
0.0,1.0,2.0,1,1,1.0,4,PAY_51EDF2B6,SET_59762BA0,1
4720500.0,7.055805003207184,5.8667592592592595,1,1,0.5625,4,PAY_51EDF2B6,SET_0CC632D9,0
559000.0,0.28287363694676076,6.862708333333333,1,1,0.6875,4,PAY_51EDF2B6,SET_97B014DD,0
394600.0,0.4937780628608082,0.22777777777777777,1,1,0.6875,4,PAY_51EDF2B6,SET_40E8546C,0
0.0,1.0,2.0,1,1,1.0,4,PAY_DA4C0898,SET_198CA029,1
62700.0,1.039491087736978,4.4913541666666665,1,1,0.625,4,PAY_DA4C0898,SET_FB3D5594,0
103700.0,1.0653146060338854,3.0259722222222223,1,1,0.5625,4,PAY_DA4C0898,SET_3D2F822E,0
1085800.0,0.31611765446872836,3.4956597222222223,1,1,0.6875,4,PAY_DA4C0898,SET_07C9C5B2,0
0.0,1.0,2.0,1,1,1.0,4,PAY_B9CF1BFA,SET_315CFF53,1
79300.0,0.9100192896856916,0.603125,1,1,0.625,4,PAY_B9CF1BFA,SET_1003C3C8,0
4618700.0,6.240780664926812,0.44091435185185185,1,1,0.625,4,PAY_B9CF1BFA,SET_B91B822B,0
551700.0,0.37399296493815953,5.452766203703704,1,1,0.5625,4,PAY_B9CF1BFA,SET_9943E9DE,0
0.0,1.0,2.0,1,1,1.0,4,PAY_4BCCB538,SET_3DEAB4EC,1
63800.0,0.9560908465244322,0.47628472222222223,1,1,0.6875,4,PAY_4BCCB538,SET_7A7EACF7,0
899000.0,0.3812801101169993,4.734733796296296,1,1,0.5625,4,PAY_4BCCB538,SET_5B934B36,0
441600.0,0.6960770818995182,5.388912037037037,1,1,0.6875,4,PAY_4BCCB538,SET_8907018A,0
0.0,1.0,2.0,1,1,0.8648648648648649,4,PAY_0785B5DE,SET_B5EB9485,1
446000.0,1.4886600197217048,6.3519097222222225,1,1,0.625,4,PAY_0785B5DE,SET_E3C53144,0
391000.0,1.4283992549578175,4.538958333333333,1,1,0.5625,4,PAY_0785B5DE,SET_BFC920D9,0
509400.0,0.4418757532595595,1.860497685185185,1,1,0.625,4,PAY_0785B5DE,SET_412A0EDE,0
0.0,1.0,2.0,1,1,1.0,4,PAY_D0987CD2,SET_2DF2FC93,1
1500400.0,4.273838097316168,1.2173726851851852,1,1,0.625,4,PAY_D0987CD2,SET_8B47A52E,0
324500.0,1.7080514946541567,3.270752314814815,1,1,0.625,4,PAY_D0987CD2,SET_60A8DDE6,0
1127200.0,3.4595243290421123,6.888900462962963,1,1,0.6875,4,PAY_D0987CD2,SET_9965D33C,0
0.0,1.0,2.0,1,1,1.0,4,PAY_774CF69A,SET_5B4C2675,1
767900.0,0.584244721169464,4.025902777777778,1,1,0.5625,4,PAY_774CF69A,SET_BC8028A8,0
1601800.0,0.13275582024905253,6.750740740740741,1,1,0.625,4,PAY_774CF69A,SET_1B39AA49,0
1005200.0,0.45576610720086624,4.510706018518518,1,1,0.625,4,PAY_774CF69A,SET_7F9C0612,0
0.0,1.0,2.0,1,1,1.0,4,PAY_249B8D29,SET_CDF9AA88,1
1550400.0,5.600593471810089,3.290046296296296,1,1,0.6875,4,PAY_249B8D29,SET_5F4DBE84,0
665500.0,2.9747774480712166,3.088912037037037,1,1,0.5625,4,PAY_249B8D29,SET_F08B2FE0,0
232800.0,1.6908011869436201,2.679895833333333,1,1,0.625,4,PAY_249B8D29,SET_3E50A57B,0
0.0,1.0,2.0,1,1,1.0,4,PAY_13F6B64A,SET_B43E36F2,1
154400.0,0.6405122235157159,6.8430787037037035,1,1,0.5625,4,PAY_13F6B64A,SET_39C3BCC3,0
5900.0,0.9862630966239814,1.5660416666666668,1,1,0.5625,4,PAY_13F6B64A,SET_934D6F0C,0
1227200.0,3.857275902211874,3.9707175925925924,1,1,0.625,4,PAY_13F6B64A,SET_9242B273,0
0.0,1.0,2.0,1,1,1.0,4,PAY_F2C7DD0D,SET_342CD1D1,1
673300.0,2.387675185490519,6.151122685185185,1,1,0.5625,4,PAY_F2C7DD0D,SET_55BC6A18,0
1447600.0,3.983511953833471,5.465636574074074,1,1,0.6875,4,PAY_F2C7DD0D,SET_55DE9409,0
340300.0,0.29863973619126133,2.525289351851852,1,1,0.5625,4,PAY_F2C7DD0D,SET_3AEC58F4,0
0.0,1.0,2.0,1,1,1.0,4,PAY_86E544A1,SET_5EB1AF7A,1
128900.0,1.709411117226197,2.732951388888889,1,1,0.6875,4,PAY_86E544A1,SET_A7055710,0
120000.0,0.3395707209686296,5.813032407407407,1,1,0.5,4,PAY_86E544A1,SET_C3BB13AE,0
1063500.0,6.85305448541552,2.756111111111111,1,1,0.5625,4,PAY_86E544A1,SET_F33D5C8F,0
0.0,1.0,2.0,1,1,1.0,4,PAY_DB089674,SET_73406E91,1
1115800.0,3.708252427184466,0.057777777777777775,1,1,0.5625,4,PAY_DB089674,SET_1D233107,0
1316800.0,4.196116504854369,0.43722222222222223,1,1,0.625,4,PAY_DB089674,SET_E97F3655,0
146000.0,1.354368932038835,6.427199074074074,1,1,0.6875,4,PAY_DB089674,SET_7B392745,0
0.0,1.0,2.0,1,1,1.0,4,PAY_A48B3916,SET_3B3715A8,1
233200.0,0.8534807740638352,0.14173611111111112,1,1,0.6875,4,PAY_A48B3916,SET_CA37B4A9,0
965200.0,0.3935662226690123,5.188078703703703,1,1,0.625,4,PAY_A48B3916,SET_C98AEAAD,0
13408400.0,9.424478512188992,1.6885416666666666,1,1,0.6875,4,PAY_A48B3916,SET_E1192191,0
0.0,1.0,2.0,1,1,1.0,4,PAY_4A99D98A,SET_6F0E9007,1
1338300.0,9.448863636363637,6.099212962962963,1,1,0.5625,4,PAY_4A99D98A,SET_13AD864A,0
1644300.0,11.380681818181818,6.805208333333334,1,1,0.5625,4,PAY_4A99D98A,SET_336AF54C,0
1283300.0,9.101641414141413,6.548333333333333,1,1,0.625,4,PAY_4A99D98A,SET_CFFC6791,0
0.0,1.0,2.0,1,1,0.8648648648648649,4,PAY_4A132E90,SET_D815E986,1
1201900.0,5.27570259694059,0.05113425925925926,1,1,0.6875,4,PAY_4A132E90,SET_814DF16B,0
1005600.0,4.577374599786553,4.592743055555555,1,1,0.5625,4,PAY_4A132E90,SET_A146C3B9,0
1241100.0,5.415154749199573,2.3148726851851853,1,1,0.6875,4,PAY_4A132E90,SET_8FA7977C,0
0.0,1.0,2.0,1,1,1.0,4,PAY_A43E3F22,SET_FD5924BB,1
967500.0,0.22088903205024965,2.671574074074074,1,1,0.5625,4,PAY_A43E3F22,SET_49C9A007,0
451700.0,0.6362538250926075,4.181122685185185,1,1,0.625,4,PAY_A43E3F22,SET_4985535A,0
567300.0,1.4568368497342568,4.580659722222222,1,1,0.6875,4,PAY_A43E3F22,SET_8922B9AE,0
0.0,1.0,2.0,1,1,1.0,4,PAY_092612ED,SET_6C62A046,1
1192800.0,0.26197252815245636,6.019976851851852,1,1,0.625,4,PAY_092612ED,SET_01C0404F,0
1543800.0,0.04479643608464299,2.0017708333333335,1,1,0.625,4,PAY_092612ED,SET_C6AD4E65,0
207700.0,0.8714886771439179,2.7742708333333335,1,1,0.5405405405405406,4,PAY_092612ED,SET_3458398F,0
0.0,1.0,2.0,1,1,1.0,4,PAY_D3B076FB,SET_74E98707,1
568700.0,1.4701554232804233,1.0311574074074075,1,1,0.5625,4,PAY_D3B076FB,SET_962D33F9,0
691400.0,1.5715939153439153,0.64875,1,1,0.625,4,PAY_D3B076FB,SET_E10C2934,0
30200.0,0.9750330687830688,4.576863425925926,1,1,0.625,4,PAY_D3B076FB,SET_79A621AB,0
0.0,1.0,2.0,1,1,1.0,4,PAY_B4A8958C,SET_420CC45D,1
371600.0,0.7530240595507112,2.9229166666666666,1,1,0.625,4,PAY_B4A8958C,SET_2913CD52,0
800000.0,0.46829722185298417,4.664328703703704,1,1,0.5625,4,PAY_B4A8958C,SET_6569A860,0
515900.0,0.6571181709424432,0.48398148148148146,1,1,0.5,4,PAY_B4A8958C,SET_B5273740,0
0.0,1.0,2.0,1,1,1.0,4,PAY_D1CC49C7,SET_D2603E07,1
1116200.0,23.87295081967213,3.8986111111111112,1,1,0.625,4,PAY_D1CC49C7,SET_1C5608DA,0
29951200.0,614.7540983606557,3.4239236111111113,1,1,0.5625,4,PAY_D1CC49C7,SET_E35DC707,0
1168700.0,24.94877049180328,5.0795717592592595,1,1,0.625,4,PAY_D1CC49C7,SET_79636EF1,0
0.0,1.0,2.0,1,1,1.0,4,PAY_AE8B7F26,SET_7329D92C,1
610500.0,0.6727068031951965,6.3670486111111115,1,1,0.625,4,PAY_AE8B7F26,SET_A2E860B6,0
1479800.0,0.20666916849836486,1.539837962962963,1,1,0.625,4,PAY_AE8B7F26,SET_C8BDD994,0
194100.0,0.8959416715809789,3.7816087962962963,1,1,0.625,4,PAY_AE8B7F26,SET_CA843693,0
0.0,1.0,2.0,1,1,1.0,4,PAY_637D8EA5,SET_EF1C0B29,1
654200.0,0.3557853274249138,5.178125,1,1,0.6875,4,PAY_637D8EA5,SET_EF6C5A0C,0
807500.0,1.795174790743476,5.753657407407408,1,1,0.625,4,PAY_637D8EA5,SET_F8142B26,0
336900.0,0.6682422451994091,0.8018171296296296,1,1,0.5625,4,PAY_637D8EA5,SET_0101C377,0
0.0,1.0,2.0,1,1,1.0,4,PAY_17B41975,SET_9D8B23A5,1
1016700.0,0.0577386468952734,5.6734375,1,1,0.625,4,PAY_17B41975,SET_FA14782D,0
612300.0,1.5674698795180724,3.622546296296296,1,1,0.625,4,PAY_17B41975,SET_5294FB62,0
697000.0,1.6459684893419833,5.0062037037037035,1,1,0.6875,4,PAY_17B41975,SET_D4692A7E,0
0.0,1.0,2.0,1,1,1.0,4,PAY_CAFDA440,SET_79636EF1,1
434000.0,0.6435318275154004,3.229351851851852,1,1,0.6875,4,PAY_CAFDA440,SET_6FC472B7,0
207300.0,0.8297330595482546,5.10582175925926,1,1,0.625,4,PAY_CAFDA440,SET_5089727E,0
58782500.0,49.281314168377826,1.7058796296296297,1,1,0.625,4,PAY_CAFDA440,SET_20BEC326,0
0.0,1.0,2.0,1,1,1.0,4,PAY_75559D41,SET_ACE2C207,1
1391500.0,0.21472911963882618,1.534375,1,1,0.625,4,PAY_75559D41,SET_1C7BBA6F,0
1454100.0,0.1794018058690745,3.7603703703703704,1,1,0.6875,4,PAY_75559D41,SET_793774DA,0
1581600.0,0.10744920993227991,3.128784722222222,1,1,0.625,4,PAY_75559D41,SET_5100B92C,0
0.0,1.0,2.0,1,1,1.0,4,PAY_5E573085,SET_C7365EB4,1
331900.0,0.2578264758497317,2.51255787037037,1,1,0.4864864864864865,4,PAY_5E573085,SET_5DF5E772,0
294300.0,1.6580948121645795,0.4459490740740741,1,1,0.625,4,PAY_5E573085,SET_120A1C88,0
1451300.0,4.245304114490161,5.213148148148148,1,1,0.5625,4,PAY_5E573085,SET_638E4239,0
0.0,1.0,2.0,1,1,1.0,4,PAY_39F0BEEF,SET_054CADF1,1
1445900.0,0.0334246941640484,6.515474537037037,1,1,0.75,4,PAY_39F0BEEF,SET_C1D95DED,0
13504100.0,10.02740824921452,5.294722222222222,1,1,0.625,4,PAY_39F0BEEF,SET_422D0C47,0
742900.0,0.5033758941105689,3.246087962962963,1,1,0.625,4,PAY_39F0BEEF,SET_7D580CC2,0
0.0,1.0,2.0,1,1,1.0,4,PAY_6F5BA5F5,SET_9FB795F7,1
439300.0,2.352524630541872,6.255787037037037,1,1,0.625,4,PAY_6F5BA5F5,SET_F91F54D9,0
1014900.0,4.124692118226601,4.155,1,1,0.5625,4,PAY_6F5BA5F5,SET_79C5B70F,0
863000.0,3.6570197044334973,3.031134259259259,1,1,0.625,4,PAY_6F5BA5F5,SET_6E6AADD5,0
0.0,1.0,2.0,1,1,1.0,4,PAY_CA248ED2,SET_03BF5D01,1
560100.0,0.6067818028643639,3.513900462962963,1,1,0.5625,4,PAY_CA248ED2,SET_21C27761,0
633400.0,0.5553215388935693,4.2734375,1,1,0.5625,4,PAY_CA248ED2,SET_10734451,0
405300.0,1.2845408593091827,2.694166666666667,1,1,0.5625,4,PAY_CA248ED2,SET_735750E1,0
0.0,1.0,2.0,1,1,1.0,4,PAY_03C03FEF,SET_7FBA4D12,1
1533000.0,16.771604938271604,3.1075925925925927,1,1,0.5625,4,PAY_03C03FEF,SET_5B985035,0
1655100.0,18.02777777777778,3.4115972222222224,1,1,0.5625,4,PAY_03C03FEF,SET_84D84EC9,0
59902800.0,617.283950617284,0.7362615740740741,1,1,0.625,4,PAY_03C03FEF,SET_FEDCA732,0
0.0,1.0,2.0,1,1,1.0,4,PAY_BE82E88C,SET_934D6F0C,1
141300.0,0.6664305949008499,5.203425925925926,1,1,0.625,4,PAY_BE82E88C,SET_0513DEC2,0
312600.0,1.7379603399433428,4.612453703703704,1,1,0.5,4,PAY_BE82E88C,SET_DDEEEE5E,0
8200.0,0.9806421152030217,2.8522569444444446,1,1,0.5405405405405406,4,PAY_BE82E88C,SET_17111CC7,0
0.0,1.0,2.0,1,1,1.0,4,PAY_7AF3A260,SET_14030FCA,1
201400.0,0.8837048157985911,6.420046296296296,1,1,0.6875,4,PAY_7AF3A260,SET_53B7F67F,0
216500.0,0.8749855641529045,3.4353819444444444,1,1,0.625,4,PAY_7AF3A260,SET_B0F2F0A7,0
1143300.0,0.33981984062824805,3.061875,1,1,0.625,4,PAY_7AF3A260,SET_25F29B13,0
0.0,1.0,2.0,1,1,1.0,4,PAY_3E6BBD64,SET_3EA5D42A,1
876400.0,0.5221895104132592,4.821689814814815,1,1,0.5625,4,PAY_3E6BBD64,SET_2181B23D,0
326700.0,0.8218842001962708,5.648402777777778,1,1,0.625,4,PAY_3E6BBD64,SET_55C5B8F3,0
1677900.0,0.08521426234870788,5.967395833333334,1,1,0.5625,4,PAY_3E6BBD64,SET_8D298F1C,0
0.0,1.0,2.0,1,1,1.0,4,PAY_E5C2A6C6,SET_55AAA0DC,1
52800.0,0.9186816571692592,6.429641203703704,1,1,0.625,4,PAY_E5C2A6C6,SET_C1C15FE4,0
241400.0,0.6282150007700601,4.54443287037037,1,1,0.6486486486486487,4,PAY_E5C2A6C6,SET_7A8A886E,0
577600.0,1.8895733867241644,4.507604166666667,1,1,0.625,4,PAY_E5C2A6C6,SET_A9569430,0
0.0,1.0,2.0,1,1,1.0,4,PAY_E24A4414,SET_6296AA18,1
1143100.0,0.1596706608836286,0.8789351851851852,1,1,0.6875,4,PAY_E24A4414,SET_65D28C3C,0
622700.0,0.5422333308828935,2.536238425925926,1,1,0.625,4,PAY_E24A4414,SET_B2D071E3,0
97200.0,1.0714548261412924,3.6927546296296296,1,1,0.5625,4,PAY_E24A4414,SET_B05EF331,0
0.0,1.0,2.0,1,1,1.0,4,PAY_374E5BB6,SET_A43D643C,1
120100.0,1.8428070175438596,4.1159490740740745,1,1,0.6875,4,PAY_374E5BB6,SET_579DFCDD,0
1785000.0,13.526315789473685,1.7408333333333332,1,1,0.5625,4,PAY_374E5BB6,SET_A392F61A,0
1518700.0,11.657543859649122,4.419652777777777,1,1,0.625,4,PAY_374E5BB6,SET_9B89BCAE,0
0.0,1.0,2.0,1,1,1.0,4,PAY_C39F17D6,SET_DA5930E5,1
228300.0,0.8728487886382623,3.796076388888889,1,1,0.6875,4,PAY_C39F17D6,SET_B4C2DA63,0
1684000.0,0.062099693678641044,6.404583333333333,1,1,0.5625,4,PAY_C39F17D6,SET_FCF70F24,0
317500.0,0.8231690336953494,1.5125231481481483,1,1,0.625,4,PAY_C39F17D6,SET_CAF1CABB,0
0.0,1.0,2.0,1,1,1.0,4,PAY_2AFEBAD3,SET_AB4634A7,1
56100.0,0.9690602250165453,1.5717592592592593,1,1,0.625,4,PAY_2AFEBAD3,SET_FBD8B194,0
714400.0,0.6060004412089124,1.1044444444444443,1,1,0.5625,4,PAY_2AFEBAD3,SET_6C70A110,0
1480700.0,0.18337745422457533,2.593275462962963,1,1,0.625,4,PAY_2AFEBAD3,SET_43E3BCAB,0
0.0,1.0,2.0,1,1,1.0,4,PAY_B778E4B2,SET_0002A529,1
650700.0,3.375684556407448,5.743449074074074,1,1,0.5625,4,PAY_B778E4B2,SET_90FEC6AE,0
49400.0,1.180357794815626,0.2328125,1,1,0.5625,4,PAY_B778E4B2,SET_E1E61249,0
1690100.0,7.170500182548375,5.818043981481481,1,1,0.625,4,PAY_B778E4B2,SET_2D175429,0
0.0,1.0,2.0,1,1,1.0,4,PAY_CB569ED6,SET_9B681B27,1
5336500.0,33.63914373088685,4.257824074074074,1,1,0.5625,4,PAY_CB569ED6,SET_14170A4C,0
34300.0,0.7902140672782875,2.4645949074074074,1,1,0.8125,4,PAY_CB569ED6,SET_74271DCA,0
1737900.0,11.629357798165138,0.06907407407407408,1,1,0.625,4,PAY_CB569ED6,SET_1CECBF6C,0
0.0,1.0,2.0,1,1,0.8648648648648649,4,PAY_CE07B16C,SET_1A0894A8,1
1078800.0,0.3085058650086533,1.3609027777777778,1,1,0.5405405405405406,4,PAY_CE07B16C,SET_3DFE53D9,0
